source_doi,published-online-date,published-print-date,journal-published-print-date,is-referenced-by-count,funder
10.1038/s41467-019-14218-7,2020.0,2020.0,2020.0,55.0,"Fondation ARC pour la Recherche sur le Cancer,Ligue Contre le Cancer,Fondation pour la Recherche Médicale"
10.1007/s00024-019-02408-9,2020.0,2020.0,2020.0,7.0,"UCA-JEDI,Agence Nationale de la Recherche"
10.1029/2019GL085649,2020.0,2020.0,2020.0,7.0,Agence Nationale de la Recherche
10.1038/s41598-020-58179-0,2020.0,2020.0,2020.0,9.0,"Institut National Du Cancer,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins"
10.1111/febs.15179,2020.0,2020.0,2020.0,4.0,"Agence Nationale de la Recherche,National Institutes of Health"
10.1111/acel.13097,2020.0,2020.0,2020.0,15.0,"Agence Nationale de la Recherche,National Natural Science Foundation of China"
10.1136/gutjnl-2016-313457,2017.0,2018.0,2018.0,57.0,Pfizer
10.1007/s00406-018-0907-1,2018.0,2019.0,2019.0,4.0,Centre Hospitalier Régional Universitaire de Montpellier
10.1186/s12918-018-0586-6,2018.0,2018.0,2018.0,1.0,"Investissements d'Avenir Bio-informatique programme under project RESET,Conseil Régional PACA,Program LABEX SIGNALIFE"
10.1080/01691864.2018.1483209,2018.0,2018.0,2018.0,5.0,"chaire d'Excellence CNRS-UCP,Labex MME-DII,EQUIPEX-ROBOTEX"
10.1111/all.13430,2018.0,2018.0,2018.0,37.0,Novartis Pharma
10.1136/jmedgenet-2017-105153,2018.0,2018.0,2018.0,10.0,"US National Institutes of Health (NIH) (National Institute of Neurological Disorders and Stroke,Prinses Beatrix Spierfonds,National Institute of Arthritis and Musculoskeletal and Skin Diseases,Spieren voor Spieren"
10.1088/1741-2552/aabf16,2018.0,2018.0,2018.0,0.0,"Agence Nationale de la Recherche,Direction Générale de l’Armement,ERC H2020"
10.1088/1741-2552/aabeb9,2018.0,2018.0,2018.0,15.0,BPIFrance
10.1111/bjd.16890,2018.0,2018.0,2018.0,76.0,"Hexal AG, a Sandoz company"
10.1093/brain/awy141,2018.0,2018.0,2018.0,39.0,"EPSRC-funded UCL Centre for Doctoral Training in Medical Imaging,NIH,National Institute for Health Research Queen Square Dementia Biomedical Research Unit,NIHR UCL/H Biomedical Research Centre, Wolfson Foundation, Engineering and Physical Sciences Research Council,Medical Research Council,Alzheimer's Research UK,Brain Research Trust,European Union’s Horizon 2020 research and innovation programme,EPSRC,Medical Research Council,National Institute for Health Research Biomedical Research Unit,National Institute for Health Research University College London Hospitals Biomedical Research Centre,Medical Research Council eMedLab Medical Bioinformatics Career Development Fellowship,Medical Research Council"
10.1002/pssa.201900760,2020.0,2020.0,2020.0,2.0,Agence Nationale de la Recherche
10.1142/S0217751X19502361,2020.0,2019.0,2019.0,1.0,Julian Schwinger Foundation for Physics Research
10.1111/jvs.12839,2020.0,2021.0,2021.0,3.0,Institut National de Recherche en Sciences et Technologies pour l'Environnement et l'Agriculture
10.1093/hmg/ddz254,2019.0,2019.0,2019.0,10.0,"Jerome Lejeune Foundation,Telethon Foundation,Italian Ministry of Economic Development,NIH/NICHD"
10.1364/OE.382650,2020.0,2020.0,2020.0,23.0,Agence Nationale de la Recherche
10.1038/s41598-020-58564-9,2020.0,2020.0,2020.0,11.0,"Becas Don Carlos Antonio Lopez (BECAL), Paraguay National Council of Science and Technology of Paraguay,GIRACT, Geneva, Switzerland,Agence Nationale de la Recherche,Institut National de la Recherche Agronomique"
10.1364/BOE.381666,2020.0,2020.0,2020.0,3.0,"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation,Agence Nationale de la Recherche"
10.1111/nph.16383,2020.0,2020.0,2020.0,4.0,"National Science Foundation,National Institute of Food and Agriculture"
10.1111/1365-2745.13342,2020.0,2020.0,2020.0,12.0,FP7 People: Marie-Curie Actions
10.1038/s41598-019-54349-x,2020.0,2020.0,2020.0,11.0,"Human Frontier Science Program,European Molecular Biology Laboratory,Magnus Bergvalls Stiftelse,European Molecular Biology Organization"
10.1038/s41598-020-59229-3,2020.0,2020.0,2020.0,12.0,French National Agency ANR
10.1111/jcmm.14905,2020.0,2020.0,2020.0,4.0,"Fondation ARC pour la Recherche sur le Cancer,Fondation de France"
10.1007/s00180-020-00958-4,2020.0,2020.0,2020.0,9.0,CWD-VetLab
10.1002/cplu.201900650,2020.0,2020.0,2020.0,2.0,Agence Nationale de la Recherche
10.1038/s41534-020-0245-9,2020.0,2020.0,2020.0,5.0,Majlis Amanah Rakyat
10.1096/fj.201901799RR,2020.0,2020.0,2020.0,9.0,"Institut National de la Santé et de la Recherche Médicale,Agence Nationale de la Recherche"
10.1002/ps.5765,2020.0,2020.0,2020.0,5.0,"National Natural Science Foundation of China,ASCRS Research Foundation"
10.3758/s13420-019-00404-6,2020.0,2020.0,2020.0,3.0,Association Nationale de la Recherche et de la Technologie
10.1038/s41550-019-1007-5,2020.0,2020.0,2020.0,18.0,"National Aeronautics and Space Administration,The Czech Science Foundation,Centre National de la Recherche Scientifique,Generalitat Valenciana"
10.1038/s41550-020-1009-3,2020.0,2020.0,2020.0,48.0,NASA | Jet Propulsion Laboratory
10.1007/s40314-020-1097-9,2020.0,2020.0,2020.0,4.0,"NOLOCO,Fondecyt-Chile,Basal"
10.1093/mnras/stz2826,2019.0,2019.0,2019.0,4.0,"U.S. Department of Energy,National Science Foundation,Ministry of Economy and Competitiveness,INFN"
10.1111/ajt.15787,2020.0,2020.0,2020.0,33.0,"Centre National de la Recherche Scientifique,Canadian Institutes of Health Research,European Commission"
10.1093/mnras/stz3407,2019.0,2020.0,2020.0,13.0,"Agence Nationale de la Recherche,Czech Science Foundation,Charles University"
10.1007/s10291-020-0959-3,2020.0,2020.0,2020.0,20.0,"CNES,Australian Research Council,FP7 People: Marie-Curie Actions"
10.1088/2058-9565/ab3f59,2019.0,2019.0,2019.0,5.0,"Agence Nationale de la Recherche,iXCore Research Foundation,French government,Seventh Framework Programme,Région PACA,Fondation Simone et Cino Del Duca,European Commission"
10.1029/2019GL086224,2020.0,2020.0,2020.0,11.0,Agence Nationale de la Recherche
10.1093/mnras/stz3010,2019.0,2020.0,2020.0,4.0,CNES
10.1093/mnras/stz2928,2019.0,2019.0,2019.0,44.0,"Deutsche Forschungsgemeinschaft,European Research Council,Horizon 2020,Freiwillige Akademische Gesellschaft,Consejo Nacional de Innovación, Ciencia y Tecnología,Fondo Nacional de Desarrollo Científico y Tecnológico,Max-Planck-Gesellschaft"
10.1093/mnras/stz2727,2019.0,2019.0,2019.0,3.0,"ASTERICS,MINECO,FEDER,Tec2Space-CM,Spanish State Research Agency,Czech Science Foundation,European Space Agency"
10.1093/mnras/stz2834,2019.0,2019.0,2019.0,43.0,"Centre National de la Recherche Scientifique,California Earthquake Authority,Centre National d'Etudes Spatiales,National Aeronautics and Space Administration,National Science Foundation,CAREER,Jet Propulsion Laboratory"
10.1113/JP279203,2020.0,2020.0,2020.0,21.0,"Instituto de Salud Carlos III,Generalitat de Catalunya,Ministerio de Ciencia e Innovación"
10.1038/s41561-020-0534-0,2020.0,2020.0,2020.0,91.0,"Centre National d’Etudes Spatiales,National Aeronautics and Space Administration,Instituto Nacional de Técnica Aeroespacial,United Kingdom Space Agency,Royal Observatory of Belgium,NASA | Jet Propulsion Laboratory,Deutsches Zentrum für Luft- und Raumfahrt e.V.,Gouvernement du Canada | Canadian Space Agency,Eidgenössische Technische Hochschule Zürich,Universität Stuttgart"
10.1007/s11214-019-0631-9,2020.0,2020.0,2020.0,23.0,"European Research Council,Royal Society"
10.1007/s00205-020-01491-w,2020.0,2020.0,2020.0,8.0,Agence Nationale de la Recherche
10.1038/s41598-020-57808-y,2020.0,2020.0,2020.0,3.0,CSI 2017 DENA
10.1029/2019JE006100,2020.0,2020.0,2020.0,9.0,National Aeronautics and Space Administration
10.1038/s41467-020-14950-5,2020.0,2020.0,2020.0,12.0,Max-Planck-Gesellschaft
10.1093/femsle/fnaa014,2020.0,2019.0,2019.0,2.0,"Conseil Régional Provence Alpes Côte d'azur,Horizon 2020,Italo-French University"
10.1112/jlms.12259,2019.0,2020.0,2020.0,5.0,"Agence Nationale de la Recherche,Labex"
10.1111/nph.16462,2020.0,2020.0,2020.0,22.0,"Centre National de la Recherche Scientifique,Agence Nationale de la Recherche"
10.1093/gji/ggz558,2019.0,2020.0,2020.0,10.0,"NSF,ANR"
10.1029/2019JB018001,2020.0,2020.0,2020.0,6.0,"Natural Environment Research Council,National Science Foundation"
10.1111/tpj.14697,2020.0,2020.0,2020.0,4.0,Agence Nationale de la Recherche
10.1029/2019JB017781,2020.0,2020.0,2020.0,19.0,"U.S. Department of Energy,Eidgenössisches Nuklearsicherheitsinspektorat,Federal Office of Topography swisstopo"
10.1038/s41561-020-0537-x,2020.0,2020.0,2020.0,39.0,Gouvernement du Canada | Canadian Space Agency
10.1088/1361-6382/ab685e,2020.0,2020.0,2020.0,85.0,Division of Physics
10.1038/s41416-020-0764-3,2020.0,2020.0,2020.0,4.0,"Ludwig Institute for Cancer Research,Conselho National de Desenvolvimento e Pesquisa (CNPq), Comissão de Pessoal de Ensino Superior,CNRS EXPOGEN-CANCER. International Associated Laboratory (LIA).,1. Conselho National de Desenvolvimento e Pesquisa (CNPq) 2. Comissão de Pessoal de Ensino Superior (CAPES). 3. The CNRS EXPOGEN-CANCER. International Associated Laboratory (LIA)."
10.1073/pnas.1913752117,2020.0,2020.0,2020.0,18.0,"Agence Nationale de la Recherche,Conseil National de la Recherche Scientifique,FACE Foundation"
10.1029/2019GL086746,2020.0,2020.0,2020.0,12.0,Beijing Municipal Science and Technology Commission
10.1007/s10646-020-02183-7,2020.0,2020.0,2020.0,18.0,National Key Research and Development Program of China
10.1111/liv.14313,2020.0,2020.0,2020.0,8.0,Merck Sharp and Dohme
10.1261/rna.073288.119,2020.0,2020.0,2020.0,2.0,"Agence Nationale de la Recherche,The Academy of Finland as part of Finland Distinguished Professor program,INRAE,CNRS,KTH"
10.1083/JCB.202001185,2020.0,2020.0,2020.0,1.0,Agence Nationale de la Recherche
10.1038/s41467-020-15431-5,2020.0,2020.0,2020.0,2.0,"Centre National d'Etudes Spatiales,Japan Society for the Promotion of Science [Japan] grant L19506"
10.1038/s41598-020-62539-1,2020.0,2020.0,2020.0,4.0,"Engineering and Physical Sciences Research Council,Agence Nationale de la Recherche"
10.1002/ese3.690,2020.0,2020.0,2020.0,3.0,National Natural Science Foundation of China
10.1080/21711976.2020.1734398,2020.0,2020.0,2020.0,6.0,"Agence Nationale de la Recherche,Agence Nationale de la Recherche"
10.1029/2019JE006296,2020.0,2020.0,2020.0,26.0,National Aeronautics and Space Administration
10.1021/acsaelm.9b00041,2019.0,2019.0,2019.0,4.0,National Aeronautics and Space Administration
10.1093/mnras/staa051,2020.0,2020.0,2020.0,12.0,"University of Trieste,Horizon 2020,Crafoord Foundation,Stiftelsen Olle Engkvist Byggmästare,Swedish Research Council,Royal Physiographic Society in Lund"
10.1364/OL.385953,2020.0,2020.0,2020.0,2.0,UCAS Joint PhD Training Program
10.1021/acs.macromol.9b02700,2020.0,2020.0,2020.0,23.0,Horizon 2020 Framework Programme
10.1007/s00894-020-4343-6,2020.0,2020.0,2020.0,0.0,Warsaw University of Life Sciences
10.1021/acs.orglett.0c00843,2020.0,2020.0,2020.0,11.0,"Universit? C?te d?Azur,Centre National de la Recherche Scientifique,Cancerop?le PACA,Institut National Du Cancer,R?gion Sud,Expressions Parfum?es"
10.1098/rsta.2019.0250,2020.0,2020.0,2020.0,3.0,"French “Agence Nationale de la Recherche”, Project Future Investments UCA JEDI,Российский Фонд Фундаментальных Исследований,Ministry of Education and Science of the Russian Federation"
10.1021/acsaelm.9b00530,2019.0,2019.0,2019.0,21.0,"Agence Nationale de la Recherche,Ministero dell'Istruzione, dell'Universit? e della Ricerca"
10.1186/s12883-020-01715-2,2020.0,2020.0,2020.0,6.0,"Fondation Jerome Lejeune,Agence nationale de la recherche,Fragile X Foundation,Fragile X Foundation"
10.1111/jam.14659,2020.0,2020.0,2020.0,9.0,"Science Foundation Ireland,Fondazione CRT,Irish Research Council,National University of Ireland"
10.1088/2399-6528/ab852e,2020.0,2020.0,2020.0,2.0,Centre National d’Etudes Spatiales
10.1038/s41550-020-1065-8,2020.0,2020.0,2020.0,21.0,Université Côte d’Azur “Individual grants for young researchers“ program of IDEX JEDI.
10.1038/s41467-020-15593-2,2020.0,2020.0,2020.0,6.0,Foundation for the National Institutes of Health
10.1002/jqs.3203,2020.0,2020.0,2020.0,3.0,A*MIDEX
10.1093/gji/ggaa103,2020.0,2020.0,2020.0,9.0,"Swiss Federal Office of Topography,Swiss Federal Nuclear Safety Inspectorate,JAEA,U.S. Department of Energy,Office of Nuclear Energy"
10.1038/s41467-020-15494-4,2020.0,2020.0,2020.0,9.0,Agence Nationale de la Recherche
10.1021/acs.langmuir.9b03713,2020.0,2020.0,2020.0,3.0,"Agence Nationale de la Recherche,Japan Society for the Promotion of Science,Suzuki Foundation"
10.1093/mnrasl/slz167,2019.0,2020.0,2020.0,17.0,"Simons Foundation,National Science Foundation,National Key Research and Development Program of China,National Natural Science Foundation of China"
10.1038/s41598-020-64700-2,2020.0,2020.0,2020.0,9.0,Agence Nationale de Recherches sur le Sida et les Hépatites Virales
10.1002/aqc.3368,2020.0,2020.0,2020.0,8.0,EU Research Project SAFENET
10.1038/s41467-020-16070-6,2020.0,2020.0,2020.0,9.0,"European Molecular Biology Organization,RCUK | Medical Research Council,Breast Cancer Now"
10.1364/OE.393048,2020.0,2020.0,2020.0,1.0,Thales Group
10.1186/s13059-020-02006-2,2020.0,2020.0,2020.0,14.0,"Juvenile Diabetes Research Foundation United States of America,Boehringer Ingelheim Fonds"
10.1002/cmdc.202000218,2020.0,2020.0,2020.0,5.0,Agence Nationale de la Recherche
10.1093/mnras/stz3142,2019.0,2020.0,2020.0,31.0,"Australian Research Council,Ministry of Economy and Competitiveness,California Institute of Technology,CNES,Université Sorbonne Paris Cité,Chinese Academy of Sciences,Ministry of Innovative Development,Shota Rustaveli National Science Foundation"
10.1186/s12915-020-00786-4,2020.0,2020.0,2020.0,20.0,Agence Nationale de la Recherche
10.1093/mnras/staa045,2020.0,2020.0,2020.0,8.0,"Royal Astronomical Society,Centre National de la Recherche Scientifique,CNRS,Grand Équipement National De Calcul Intensif,Agence Nationale de la Recherche,Science and Technology Facilities Council"
10.1038/s41380-020-0758-9,2020.0,2020.0,2020.0,52.0,Deutsche Forschungsgemeinschaft
10.1093/mnras/stz3546,2019.0,2020.0,2020.0,21.0,"European Space Agency,CNRS,INSU,University of Strasbourg,Spanish Ministry of Science, Innovation and Universities"
10.1038/s41467-020-16026-w,2020.0,2020.0,2020.0,27.0,Deutsche Forschungsgemeinschaft
10.1137/19M1255616,2020.0,2020.0,2020.0,3.0,"Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,Horizon 2020 Framework Programme,Institut national de recherche en informatique et en automatique,Conselho Nacional de Desenvolvimento Científico e Tecnológico,Ministério da Ciência, Tecnologia e Inovação"
10.1098/rstb.2019.0268,2020.0,2020.0,2020.0,12.0,"Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,Agence Nationale de la Recherche,Fondation Fyssen,National Center of Competence in Research Affective Sciences - Emotions in Individual Behaviour and Social Processes"
10.1088/1751-8121/ab7ad0,2020.0,2020.0,2020.0,7.0,"European Union’s Horizon 2020 research and innovation programme,ESPRC,Marie Skłodowska-Curie HALT"
10.1158/0008-5472.CAN-19-2914,2020.0,2020.0,2020.0,26.0,"Inserm,Université Côte d’Azur,Ligue Contre le Cancer,Equipe labellisée Ligue Contre le Cancer,Institut National du Cancer,ARC,National Research Agency,ITMO Cancer Aviesan,ARC,La Ligue Contre le Cancer"
10.1002/ps.5879,2020.0,2020.0,2020.0,2.0,"Deutsche Forschungsgemeinschaft,ASCRS Research Foundation,Shanxi Provincial Key Research and Development Project,National Natural Science Foundation of China"
10.1038/s41598-020-65054-5,2020.0,2020.0,2020.0,1.0,"Fondation de France,Agence Nationale de la Recherche,Institut National Du Cancer"
10.1038/s41598-020-65246-z,2020.0,2020.0,2020.0,7.0,"AFM-Téléthon,Agence Nationale de la Recherche"
10.1186/s12544-020-00431-9,2020.0,2020.0,2020.0,1.0,Fondation Sécurité Routière
10.1093/mnras/stz3296,2019.0,2020.0,2020.0,15.0,"Queen Mary University of London,Science and Technology Facilities Council"
10.1093/mnras/staa444,2020.0,2020.0,2020.0,11.0,"European Research Council,Simons Foundation"
10.1111/nph.16622,2020.0,2020.0,2020.0,49.0,Biotechnology and Biological Sciences Research Council
10.1101/gr.253351.119,2020.0,2020.0,2020.0,13.0,"Agence Nationale de la Recherche,Fondation de France,the Swedish Research Council,the Swedish Cancer Fund,La Ligue Contre le Cancer,Fondation pour la Recherche Médicale"
10.1093/gbe/evaa055,2020.0,2020.0,2020.0,3.0,"Association des Biologistes de l’Ouest,Association pour la recherche et le développement en microbiologie et pharmacie,USDA,ARS"
10.1111/ele.13530,2020.0,2020.0,2020.0,8.0,"H2020 European Research Council,H2020 European Research Council,Horizon 2020 Framework Programme"
10.1186/s12864-020-6764-0,2020.0,2020.0,2020.0,9.0,"Fondo Nacional de Desarrollo Científico y Tecnológico,Agence Nationale de la Recherche,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,Deutsches Forschungsgemeinschaft,Deutsche Forschungsgemeinschaft"
10.1177/0017896920919777,2020.0,2020.0,2020.0,2.0,French Institute of Sweden
10.15252/embj.2019104163,2020.0,2020.0,2020.0,16.0,"Agence Nationale de la Recherche,European Molecular Biology Organization,Fondation Jérôme Lejeune,Agence Nationale de la Recherche,European Molecular Biology Organization,Fondation Jérôme Lejeune"
10.1021/acs.jmedchem.0c01555,2020.0,2020.0,2020.0,2.0,"Agence Nationale de la Recherche,Institut National de la Sant? et de la Recherche M?dicale,Aix-Marseille Universit?,Centre National de la Recherche Scientifique,National Institutes of Health"
10.1002/JPER.19-0583,2020.0,2020.0,2020.0,11.0,"Conselho Nacional de Desenvolvimento Científico e Tecnológico,Fundação de Amparo à Pesquisa do Estado de São Paulo"
